prolificPID,recID,questionNumber,response,created_at
6481ab1f2ba9b393da2a51cb,2,3,4,2023-06-15T09:45:37Z
6481ab1f2ba9b393da2a51cb,2,4,2,2023-06-15T09:45:37Z
6481ab1f2ba9b393da2a51cb,2,5,3,2023-06-15T09:45:37Z
6481ab1f2ba9b393da2a51cb,3,1,true,2023-06-15T09:45:37Z
6481ab1f2ba9b393da2a51cb,3,2,4,2023-06-15T09:45:37Z
6481ab1f2ba9b393da2a51cb,3,3,4,2023-06-15T09:45:37Z
6481ab1f2ba9b393da2a51cb,3,4,4,2023-06-15T09:45:37Z
6481ab1f2ba9b393da2a51cb,3,5,4,2023-06-15T09:45:37Z
6481ab1f2ba9b393da2a51cb,4,1,false,2023-06-15T09:45:37Z
6481ab1f2ba9b393da2a51cb,4,2,1,2023-06-15T09:45:37Z
6481ab1f2ba9b393da2a51cb,4,3,4,2023-06-15T09:45:37Z
6481ab1f2ba9b393da2a51cb,4,4,4,2023-06-15T09:45:37Z
6481ab1f2ba9b393da2a51cb,4,5,3,2023-06-15T09:45:37Z
6481ab1f2ba9b393da2a51cb,5,1,true,2023-06-15T09:45:37Z
6481ab1f2ba9b393da2a51cb,5,2,4,2023-06-15T09:45:37Z
6481ab1f2ba9b393da2a51cb,5,3,3,2023-06-15T09:45:37Z
6481ab1f2ba9b393da2a51cb,5,4,2,2023-06-15T09:45:37Z
6481ab1f2ba9b393da2a51cb,5,5,3,2023-06-15T09:45:37Z
6165d25922529904e5d7267d,0,1,false,2023-06-15T09:45:38Z
6165d25922529904e5d7267d,0,2,1,2023-06-15T09:45:38Z
6165d25922529904e5d7267d,0,3,5,2023-06-15T09:45:38Z
6165d25922529904e5d7267d,0,4,1,2023-06-15T09:45:38Z
6165d25922529904e5d7267d,0,5,2,2023-06-15T09:45:38Z
6165d25922529904e5d7267d,1,1,false,2023-06-15T09:45:38Z
6165d25922529904e5d7267d,1,2,1,2023-06-15T09:45:38Z
6165d25922529904e5d7267d,1,3,1,2023-06-15T09:45:38Z
6165d25922529904e5d7267d,1,4,1,2023-06-15T09:45:38Z
6165d25922529904e5d7267d,1,5,1,2023-06-15T09:45:38Z
6165d25922529904e5d7267d,2,1,true,2023-06-15T09:45:38Z
6165d25922529904e5d7267d,2,2,5,2023-06-15T09:45:38Z
6165d25922529904e5d7267d,2,3,5,2023-06-15T09:45:38Z
6165d25922529904e5d7267d,2,4,1,2023-06-15T09:45:38Z
6165d25922529904e5d7267d,2,5,4,2023-06-15T09:45:38Z
6165d25922529904e5d7267d,3,1,false,2023-06-15T09:45:38Z
6165d25922529904e5d7267d,3,2,4,2023-06-15T09:45:38Z
6165d25922529904e5d7267d,3,3,4,2023-06-15T09:45:38Z
6165d25922529904e5d7267d,3,4,2,2023-06-15T09:45:38Z
6165d25922529904e5d7267d,3,5,5,2023-06-15T09:45:38Z
6165d25922529904e5d7267d,4,1,true,2023-06-15T09:45:38Z
6165d25922529904e5d7267d,4,2,5,2023-06-15T09:45:38Z
6165d25922529904e5d7267d,4,3,2,2023-06-15T09:45:38Z
6165d25922529904e5d7267d,4,4,2,2023-06-15T09:45:38Z
6165d25922529904e5d7267d,4,5,5,2023-06-15T09:45:38Z
6165d25922529904e5d7267d,5,1,true,2023-06-15T09:45:38Z
6165d25922529904e5d7267d,5,2,5,2023-06-15T09:45:38Z
6165d25922529904e5d7267d,5,3,1,2023-06-15T09:45:38Z
6165d25922529904e5d7267d,5,4,1,2023-06-15T09:45:38Z
6165d25922529904e5d7267d,5,5,1,2023-06-15T09:45:38Z
6308b9ca03d2eaafb6222e33,0,1,false,2023-06-15T09:45:42Z
6308b9ca03d2eaafb6222e33,0,2,1,2023-06-15T09:45:42Z
6308b9ca03d2eaafb6222e33,0,3,4,2023-06-15T09:45:42Z
6308b9ca03d2eaafb6222e33,0,4,3,2023-06-15T09:45:42Z
6308b9ca03d2eaafb6222e33,0,5,4,2023-06-15T09:45:42Z
6308b9ca03d2eaafb6222e33,1,1,false,2023-06-15T09:45:42Z
6308b9ca03d2eaafb6222e33,1,2,4,2023-06-15T09:45:42Z
6308b9ca03d2eaafb6222e33,1,3,4,2023-06-15T09:45:42Z
6308b9ca03d2eaafb6222e33,1,4,4,2023-06-15T09:45:42Z
6308b9ca03d2eaafb6222e33,1,5,4,2023-06-15T09:45:42Z
6308b9ca03d2eaafb6222e33,2,1,true,2023-06-15T09:45:42Z
6308b9ca03d2eaafb6222e33,2,2,5,2023-06-15T09:45:42Z
6308b9ca03d2eaafb6222e33,2,3,4,2023-06-15T09:45:42Z
6308b9ca03d2eaafb6222e33,2,4,4,2023-06-15T09:45:42Z
6308b9ca03d2eaafb6222e33,2,5,4,2023-06-15T09:45:42Z
6308b9ca03d2eaafb6222e33,3,1,false,2023-06-15T09:45:42Z
6308b9ca03d2eaafb6222e33,3,2,4,2023-06-15T09:45:42Z
6308b9ca03d2eaafb6222e33,3,3,4,2023-06-15T09:45:42Z
6308b9ca03d2eaafb6222e33,3,4,4,2023-06-15T09:45:42Z
6308b9ca03d2eaafb6222e33,3,5,4,2023-06-15T09:45:42Z
6308b9ca03d2eaafb6222e33,4,1,false,2023-06-15T09:45:42Z
6308b9ca03d2eaafb6222e33,4,2,1,2023-06-15T09:45:42Z
6308b9ca03d2eaafb6222e33,4,3,4,2023-06-15T09:45:42Z
6308b9ca03d2eaafb6222e33,4,4,5,2023-06-15T09:45:42Z
6308b9ca03d2eaafb6222e33,4,5,4,2023-06-15T09:45:42Z
6308b9ca03d2eaafb6222e33,5,1,false,2023-06-15T09:45:42Z
6308b9ca03d2eaafb6222e33,5,2,1,2023-06-15T09:45:42Z
6308b9ca03d2eaafb6222e33,5,3,4,2023-06-15T09:45:42Z
6308b9ca03d2eaafb6222e33,5,4,3,2023-06-15T09:45:42Z
6308b9ca03d2eaafb6222e33,5,5,3,2023-06-15T09:45:42Z
5ff797b72ac13349beac1906,0,1,true,2023-06-15T09:45:51Z
5ff797b72ac13349beac1906,0,2,5,2023-06-15T09:45:51Z
5ff797b72ac13349beac1906,0,3,5,2023-06-15T09:45:51Z
5ff797b72ac13349beac1906,0,4,4,2023-06-15T09:45:51Z
5ff797b72ac13349beac1906,0,5,5,2023-06-15T09:45:51Z
5ff797b72ac13349beac1906,1,1,true,2023-06-15T09:45:51Z
5ff797b72ac13349beac1906,1,2,4,2023-06-15T09:45:51Z
5ff797b72ac13349beac1906,1,3,3,2023-06-15T09:45:51Z
5ff797b72ac13349beac1906,1,4,4,2023-06-15T09:45:51Z
5ff797b72ac13349beac1906,1,5,4,2023-06-15T09:45:51Z
5ff797b72ac13349beac1906,2,1,true,2023-06-15T09:45:51Z
5ff797b72ac13349beac1906,2,2,5,2023-06-15T09:45:51Z
5ff797b72ac13349beac1906,2,3,5,2023-06-15T09:45:51Z
5ff797b72ac13349beac1906,2,4,5,2023-06-15T09:45:51Z
5ff797b72ac13349beac1906,2,5,5,2023-06-15T09:45:51Z
5ff797b72ac13349beac1906,3,1,false,2023-06-15T09:45:51Z
5ff797b72ac13349beac1906,3,2,5,2023-06-15T09:45:51Z
5ff797b72ac13349beac1906,3,3,5,2023-06-15T09:45:51Z
5ff797b72ac13349beac1906,3,4,5,2023-06-15T09:45:51Z
5ff797b72ac13349beac1906,3,5,5,2023-06-15T09:45:51Z
5ff797b72ac13349beac1906,4,1,true,2023-06-15T09:45:51Z
5ff797b72ac13349beac1906,4,2,1,2023-06-15T09:45:51Z
5ff797b72ac13349beac1906,4,3,4,2023-06-15T09:45:51Z
5ff797b72ac13349beac1906,4,4,2,2023-06-15T09:45:51Z
5ff797b72ac13349beac1906,4,5,4,2023-06-15T09:45:51Z
5ff797b72ac13349beac1906,5,1,true,2023-06-15T09:45:51Z
5ff797b72ac13349beac1906,5,2,1,2023-06-15T09:45:51Z
5ff797b72ac13349beac1906,5,3,2,2023-06-15T09:45:51Z
5ff797b72ac13349beac1906,5,4,2,2023-06-15T09:45:51Z
5ff797b72ac13349beac1906,5,5,5,2023-06-15T09:45:51Z
5fdebabfb5d1fc684adaa1f9,0,1,true,2023-06-15T09:45:54Z
5fdebabfb5d1fc684adaa1f9,0,2,5,2023-06-15T09:45:54Z
5fdebabfb5d1fc684adaa1f9,0,3,4,2023-06-15T09:45:54Z
5fdebabfb5d1fc684adaa1f9,0,4,5,2023-06-15T09:45:54Z
5fdebabfb5d1fc684adaa1f9,0,5,5,2023-06-15T09:45:54Z
5fdebabfb5d1fc684adaa1f9,1,1,true,2023-06-15T09:45:54Z
5fdebabfb5d1fc684adaa1f9,1,2,4,2023-06-15T09:45:54Z
5fdebabfb5d1fc684adaa1f9,1,3,4,2023-06-15T09:45:54Z
5fdebabfb5d1fc684adaa1f9,1,4,2,2023-06-15T09:45:54Z
5fdebabfb5d1fc684adaa1f9,1,5,4,2023-06-15T09:45:54Z
5fdebabfb5d1fc684adaa1f9,2,1,true,2023-06-15T09:45:54Z
5fdebabfb5d1fc684adaa1f9,2,2,5,2023-06-15T09:45:54Z
5fdebabfb5d1fc684adaa1f9,2,3,4,2023-06-15T09:45:54Z
5fdebabfb5d1fc684adaa1f9,2,4,5,2023-06-15T09:45:54Z
5fdebabfb5d1fc684adaa1f9,2,5,2,2023-06-15T09:45:54Z
5fdebabfb5d1fc684adaa1f9,3,1,false,2023-06-15T09:45:54Z
5fdebabfb5d1fc684adaa1f9,3,2,4,2023-06-15T09:45:54Z
5fdebabfb5d1fc684adaa1f9,3,3,4,2023-06-15T09:45:54Z
5fdebabfb5d1fc684adaa1f9,3,4,2,2023-06-15T09:45:54Z
5fdebabfb5d1fc684adaa1f9,3,5,2,2023-06-15T09:45:54Z
5fdebabfb5d1fc684adaa1f9,4,1,true,2023-06-15T09:45:54Z
5fdebabfb5d1fc684adaa1f9,4,2,2,2023-06-15T09:45:54Z
5fdebabfb5d1fc684adaa1f9,4,3,4,2023-06-15T09:45:54Z
5fdebabfb5d1fc684adaa1f9,4,4,5,2023-06-15T09:45:54Z
5fdebabfb5d1fc684adaa1f9,4,5,3,2023-06-15T09:45:54Z
5fdebabfb5d1fc684adaa1f9,5,1,true,2023-06-15T09:45:54Z
5fdebabfb5d1fc684adaa1f9,5,2,5,2023-06-15T09:45:54Z
5fdebabfb5d1fc684adaa1f9,5,3,5,2023-06-15T09:45:54Z
5fdebabfb5d1fc684adaa1f9,5,4,5,2023-06-15T09:45:54Z
5fdebabfb5d1fc684adaa1f9,5,5,4,2023-06-15T09:45:54Z
60ca0ede47ac1639f3dce54d,0,1,true,2023-06-15T09:46:53Z
60ca0ede47ac1639f3dce54d,0,2,4,2023-06-15T09:46:54Z
60ca0ede47ac1639f3dce54d,0,3,5,2023-06-15T09:46:54Z
60ca0ede47ac1639f3dce54d,0,4,5,2023-06-15T09:46:54Z
60ca0ede47ac1639f3dce54d,0,5,5,2023-06-15T09:46:54Z
60ca0ede47ac1639f3dce54d,1,1,true,2023-06-15T09:46:54Z
60ca0ede47ac1639f3dce54d,1,2,4,2023-06-15T09:46:54Z
60ca0ede47ac1639f3dce54d,1,3,4,2023-06-15T09:46:54Z
60ca0ede47ac1639f3dce54d,1,4,5,2023-06-15T09:46:54Z
60ca0ede47ac1639f3dce54d,1,5,5,2023-06-15T09:46:54Z
60ca0ede47ac1639f3dce54d,2,1,true,2023-06-15T09:46:54Z
60ca0ede47ac1639f3dce54d,2,2,4,2023-06-15T09:46:54Z
60ca0ede47ac1639f3dce54d,2,3,4,2023-06-15T09:46:54Z
60ca0ede47ac1639f3dce54d,2,4,4,2023-06-15T09:46:54Z
60ca0ede47ac1639f3dce54d,2,5,4,2023-06-15T09:46:54Z
60ca0ede47ac1639f3dce54d,3,1,true,2023-06-15T09:46:54Z
60ca0ede47ac1639f3dce54d,3,2,5,2023-06-15T09:46:54Z
60ca0ede47ac1639f3dce54d,3,3,4,2023-06-15T09:46:54Z
60ca0ede47ac1639f3dce54d,3,4,4,2023-06-15T09:46:54Z
60ca0ede47ac1639f3dce54d,3,5,4,2023-06-15T09:46:54Z
60ca0ede47ac1639f3dce54d,4,1,true,2023-06-15T09:46:54Z
60ca0ede47ac1639f3dce54d,4,2,4,2023-06-15T09:46:54Z
60ca0ede47ac1639f3dce54d,4,3,4,2023-06-15T09:46:54Z
60ca0ede47ac1639f3dce54d,4,4,4,2023-06-15T09:46:54Z
60ca0ede47ac1639f3dce54d,4,5,4,2023-06-15T09:46:54Z
60ca0ede47ac1639f3dce54d,5,1,true,2023-06-15T09:46:54Z
60ca0ede47ac1639f3dce54d,5,2,4,2023-06-15T09:46:54Z
60ca0ede47ac1639f3dce54d,5,3,4,2023-06-15T09:46:54Z
60ca0ede47ac1639f3dce54d,5,4,4,2023-06-15T09:46:54Z
60ca0ede47ac1639f3dce54d,5,5,4,2023-06-15T09:46:54Z
5c9ea0af12505500168d1bb4,0,1,true,2023-06-15T09:46:56Z
5c9ea0af12505500168d1bb4,0,2,5,2023-06-15T09:46:56Z
5c9ea0af12505500168d1bb4,0,3,3,2023-06-15T09:46:56Z
5c9ea0af12505500168d1bb4,0,4,3,2023-06-15T09:46:56Z
5c9ea0af12505500168d1bb4,0,5,4,2023-06-15T09:46:56Z
5c9ea0af12505500168d1bb4,1,1,true,2023-06-15T09:46:56Z
5c9ea0af12505500168d1bb4,1,2,2,2023-06-15T09:46:56Z
5c9ea0af12505500168d1bb4,1,3,4,2023-06-15T09:46:56Z
5c9ea0af12505500168d1bb4,1,4,3,2023-06-15T09:46:56Z
5c9ea0af12505500168d1bb4,1,5,4,2023-06-15T09:46:56Z
5c9ea0af12505500168d1bb4,2,1,true,2023-06-15T09:46:56Z
5c9ea0af12505500168d1bb4,2,2,4,2023-06-15T09:46:56Z
5c9ea0af12505500168d1bb4,2,3,4,2023-06-15T09:46:56Z
5c9ea0af12505500168d1bb4,2,4,4,2023-06-15T09:46:56Z
5c9ea0af12505500168d1bb4,2,5,4,2023-06-15T09:46:56Z
5c9ea0af12505500168d1bb4,3,1,true,2023-06-15T09:46:56Z
5c9ea0af12505500168d1bb4,3,2,5,2023-06-15T09:46:56Z
5c9ea0af12505500168d1bb4,3,3,4,2023-06-15T09:46:56Z
5c9ea0af12505500168d1bb4,3,4,4,2023-06-15T09:46:56Z
5c9ea0af12505500168d1bb4,3,5,4,2023-06-15T09:46:56Z
5c9ea0af12505500168d1bb4,4,1,true,2023-06-15T09:46:56Z
5c9ea0af12505500168d1bb4,4,2,5,2023-06-15T09:46:56Z
5c9ea0af12505500168d1bb4,4,3,4,2023-06-15T09:46:56Z
5c9ea0af12505500168d1bb4,4,4,4,2023-06-15T09:46:56Z
5c9ea0af12505500168d1bb4,4,5,4,2023-06-15T09:46:56Z
5c9ea0af12505500168d1bb4,5,1,true,2023-06-15T09:46:56Z
5c9ea0af12505500168d1bb4,5,2,5,2023-06-15T09:46:56Z
5c9ea0af12505500168d1bb4,5,3,5,2023-06-15T09:46:56Z
5c9ea0af12505500168d1bb4,5,4,5,2023-06-15T09:46:56Z
5c9ea0af12505500168d1bb4,5,5,5,2023-06-15T09:46:56Z
60aa7a987296bc1d073bb815,0,1,false,2023-06-15T09:47:10Z
60aa7a987296bc1d073bb815,0,2,4,2023-06-15T09:47:13Z
60aa7a987296bc1d073bb815,0,3,4,2023-06-15T09:47:13Z
60aa7a987296bc1d073bb815,0,4,4,2023-06-15T09:47:13Z
60aa7a987296bc1d073bb815,0,5,4,2023-06-15T09:47:13Z
60aa7a987296bc1d073bb815,1,1,true,2023-06-15T09:47:13Z
60aa7a987296bc1d073bb815,1,2,4,2023-06-15T09:47:13Z
60aa7a987296bc1d073bb815,1,3,3,2023-06-15T09:47:13Z
60aa7a987296bc1d073bb815,1,4,2,2023-06-15T09:47:13Z
60aa7a987296bc1d073bb815,1,5,3,2023-06-15T09:47:13Z
60aa7a987296bc1d073bb815,2,1,false,2023-06-15T09:47:13Z
60aa7a987296bc1d073bb815,2,2,4,2023-06-15T09:47:13Z
60aa7a987296bc1d073bb815,2,3,5,2023-06-15T09:47:13Z
60aa7a987296bc1d073bb815,2,4,3,2023-06-15T09:47:13Z
60aa7a987296bc1d073bb815,2,5,4,2023-06-15T09:47:13Z
60aa7a987296bc1d073bb815,3,1,false,2023-06-15T09:47:13Z
60aa7a987296bc1d073bb815,3,2,4,2023-06-15T09:47:13Z
60aa7a987296bc1d073bb815,3,3,3,2023-06-15T09:47:13Z
60aa7a987296bc1d073bb815,3,4,2,2023-06-15T09:47:13Z
60aa7a987296bc1d073bb815,3,5,4,2023-06-15T09:47:13Z
60aa7a987296bc1d073bb815,4,1,true,2023-06-15T09:47:13Z
60aa7a987296bc1d073bb815,4,2,5,2023-06-15T09:47:13Z
60aa7a987296bc1d073bb815,4,3,1,2023-06-15T09:47:13Z
60aa7a987296bc1d073bb815,4,4,3,2023-06-15T09:47:13Z
60aa7a987296bc1d073bb815,4,5,1,2023-06-15T09:47:13Z
60aa7a987296bc1d073bb815,5,1,true,2023-06-15T09:47:13Z
60aa7a987296bc1d073bb815,5,2,3,2023-06-15T09:47:13Z
60aa7a987296bc1d073bb815,5,3,2,2023-06-15T09:47:13Z
60aa7a987296bc1d073bb815,5,4,3,2023-06-15T09:47:13Z
60aa7a987296bc1d073bb815,5,5,2,2023-06-15T09:47:13Z
603a63b26ba69e63c3ea1685,0,1,true,2023-06-15T09:48:00Z
603a63b26ba69e63c3ea1685,0,2,3,2023-06-15T09:48:00Z
603a63b26ba69e63c3ea1685,0,3,4,2023-06-15T09:48:00Z
603a63b26ba69e63c3ea1685,0,4,2,2023-06-15T09:48:00Z
603a63b26ba69e63c3ea1685,0,5,3,2023-06-15T09:48:00Z
603a63b26ba69e63c3ea1685,1,1,false,2023-06-15T09:48:00Z
603a63b26ba69e63c3ea1685,1,2,2,2023-06-15T09:48:00Z
603a63b26ba69e63c3ea1685,1,3,4,2023-06-15T09:48:00Z
603a63b26ba69e63c3ea1685,1,4,3,2023-06-15T09:48:00Z
603a63b26ba69e63c3ea1685,1,5,4,2023-06-15T09:48:00Z
603a63b26ba69e63c3ea1685,2,1,false,2023-06-15T09:48:00Z
603a63b26ba69e63c3ea1685,2,2,4,2023-06-15T09:48:00Z
603a63b26ba69e63c3ea1685,2,3,4,2023-06-15T09:48:00Z
603a63b26ba69e63c3ea1685,2,4,5,2023-06-15T09:48:00Z
603a63b26ba69e63c3ea1685,2,5,5,2023-06-15T09:48:00Z
603a63b26ba69e63c3ea1685,3,1,false,2023-06-15T09:48:00Z
603a63b26ba69e63c3ea1685,3,2,4,2023-06-15T09:48:00Z
603a63b26ba69e63c3ea1685,3,3,4,2023-06-15T09:48:00Z
603a63b26ba69e63c3ea1685,3,4,4,2023-06-15T09:48:00Z
603a63b26ba69e63c3ea1685,3,5,5,2023-06-15T09:48:00Z
603a63b26ba69e63c3ea1685,4,1,true,2023-06-15T09:48:00Z
603a63b26ba69e63c3ea1685,4,2,3,2023-06-15T09:48:00Z
603a63b26ba69e63c3ea1685,4,3,4,2023-06-15T09:48:00Z
603a63b26ba69e63c3ea1685,4,4,3,2023-06-15T09:48:00Z
603a63b26ba69e63c3ea1685,4,5,3,2023-06-15T09:48:00Z
603a63b26ba69e63c3ea1685,5,1,true,2023-06-15T09:48:00Z
603a63b26ba69e63c3ea1685,5,2,2,2023-06-15T09:48:00Z
603a63b26ba69e63c3ea1685,5,3,2,2023-06-15T09:48:00Z
603a63b26ba69e63c3ea1685,5,4,2,2023-06-15T09:48:00Z
603a63b26ba69e63c3ea1685,5,5,2,2023-06-15T09:48:00Z
5e1395dd7832259dc9ee9ea3,0,1,true,2023-06-15T09:48:31Z
5e1395dd7832259dc9ee9ea3,0,2,5,2023-06-15T09:48:31Z
5e1395dd7832259dc9ee9ea3,0,3,4,2023-06-15T09:48:31Z
5e1395dd7832259dc9ee9ea3,0,4,5,2023-06-15T09:48:31Z
5e1395dd7832259dc9ee9ea3,0,5,5,2023-06-15T09:48:31Z
5e1395dd7832259dc9ee9ea3,1,1,true,2023-06-15T09:48:31Z
5e1395dd7832259dc9ee9ea3,1,2,4,2023-06-15T09:48:31Z
5e1395dd7832259dc9ee9ea3,1,3,5,2023-06-15T09:48:31Z
5e1395dd7832259dc9ee9ea3,1,4,4,2023-06-15T09:48:31Z
5e1395dd7832259dc9ee9ea3,1,5,4,2023-06-15T09:48:31Z
5e1395dd7832259dc9ee9ea3,2,1,false,2023-06-15T09:48:31Z
5e1395dd7832259dc9ee9ea3,2,2,4,2023-06-15T09:48:31Z
5e1395dd7832259dc9ee9ea3,2,3,4,2023-06-15T09:48:32Z
5e1395dd7832259dc9ee9ea3,2,4,4,2023-06-15T09:48:32Z
5e1395dd7832259dc9ee9ea3,2,5,4,2023-06-15T09:48:32Z
5e1395dd7832259dc9ee9ea3,3,1,false,2023-06-15T09:48:32Z
5e1395dd7832259dc9ee9ea3,3,2,5,2023-06-15T09:48:32Z
5e1395dd7832259dc9ee9ea3,3,3,5,2023-06-15T09:48:32Z
5e1395dd7832259dc9ee9ea3,3,4,5,2023-06-15T09:48:32Z
5e1395dd7832259dc9ee9ea3,3,5,5,2023-06-15T09:48:32Z
5e1395dd7832259dc9ee9ea3,4,1,true,2023-06-15T09:48:32Z
5e1395dd7832259dc9ee9ea3,4,2,5,2023-06-15T09:48:32Z
5e1395dd7832259dc9ee9ea3,4,3,5,2023-06-15T09:48:32Z
5e1395dd7832259dc9ee9ea3,4,4,5,2023-06-15T09:48:32Z
5e1395dd7832259dc9ee9ea3,4,5,5,2023-06-15T09:48:32Z
5e1395dd7832259dc9ee9ea3,5,1,true,2023-06-15T09:48:32Z
5e1395dd7832259dc9ee9ea3,5,2,4,2023-06-15T09:48:32Z
5e1395dd7832259dc9ee9ea3,5,3,3,2023-06-15T09:48:32Z
5e1395dd7832259dc9ee9ea3,5,4,3,2023-06-15T09:48:32Z
5e1395dd7832259dc9ee9ea3,5,5,4,2023-06-15T09:48:32Z
60dcb953677e49a70004a4da,0,1,true,2023-06-15T09:48:32Z
60dcb953677e49a70004a4da,0,2,3,2023-06-15T09:48:32Z
60dcb953677e49a70004a4da,0,3,3,2023-06-15T09:48:32Z
60dcb953677e49a70004a4da,0,4,3,2023-06-15T09:48:32Z
60dcb953677e49a70004a4da,0,5,2,2023-06-15T09:48:32Z
60dcb953677e49a70004a4da,1,1,true,2023-06-15T09:48:32Z
60dcb953677e49a70004a4da,1,2,4,2023-06-15T09:48:32Z
60dcb953677e49a70004a4da,1,3,4,2023-06-15T09:48:32Z
60dcb953677e49a70004a4da,1,4,4,2023-06-15T09:48:32Z
60dcb953677e49a70004a4da,1,5,4,2023-06-15T09:48:32Z
60dcb953677e49a70004a4da,2,1,true,2023-06-15T09:48:32Z
60dcb953677e49a70004a4da,2,2,4,2023-06-15T09:48:32Z
60dcb953677e49a70004a4da,2,3,4,2023-06-15T09:48:32Z
60dcb953677e49a70004a4da,2,4,4,2023-06-15T09:48:32Z
60dcb953677e49a70004a4da,2,5,4,2023-06-15T09:48:32Z
60dcb953677e49a70004a4da,3,1,false,2023-06-15T09:48:32Z
60dcb953677e49a70004a4da,3,2,3,2023-06-15T09:48:33Z
60dcb953677e49a70004a4da,3,3,2,2023-06-15T09:48:33Z
60dcb953677e49a70004a4da,3,4,2,2023-06-15T09:48:33Z
60dcb953677e49a70004a4da,3,5,2,2023-06-15T09:48:33Z
60dcb953677e49a70004a4da,4,1,false,2023-06-15T09:48:33Z
60dcb953677e49a70004a4da,4,2,4,2023-06-15T09:48:33Z
60dcb953677e49a70004a4da,4,3,4,2023-06-15T09:48:33Z
60dcb953677e49a70004a4da,4,4,4,2023-06-15T09:48:33Z
60dcb953677e49a70004a4da,4,5,4,2023-06-15T09:48:33Z
60dcb953677e49a70004a4da,5,1,false,2023-06-15T09:48:33Z
60dcb953677e49a70004a4da,5,2,2,2023-06-15T09:48:33Z
60dcb953677e49a70004a4da,5,3,4,2023-06-15T09:48:33Z
60dcb953677e49a70004a4da,5,4,3,2023-06-15T09:48:33Z
60dcb953677e49a70004a4da,5,5,2,2023-06-15T09:48:33Z
6037fae7e8d8bd145110a1b0,0,1,true,2023-06-15T09:49:19Z
6037fae7e8d8bd145110a1b0,0,2,5,2023-06-15T09:49:19Z
6037fae7e8d8bd145110a1b0,0,3,5,2023-06-15T09:49:19Z
6037fae7e8d8bd145110a1b0,0,4,5,2023-06-15T09:49:19Z
6037fae7e8d8bd145110a1b0,0,5,5,2023-06-15T09:49:19Z
6037fae7e8d8bd145110a1b0,1,1,true,2023-06-15T09:49:19Z
6037fae7e8d8bd145110a1b0,1,2,5,2023-06-15T09:49:19Z
6037fae7e8d8bd145110a1b0,1,3,5,2023-06-15T09:49:19Z
6037fae7e8d8bd145110a1b0,1,4,5,2023-06-15T09:49:19Z
6037fae7e8d8bd145110a1b0,1,5,5,2023-06-15T09:49:19Z
6037fae7e8d8bd145110a1b0,2,1,true,2023-06-15T09:49:19Z
6037fae7e8d8bd145110a1b0,2,2,5,2023-06-15T09:49:19Z
6037fae7e8d8bd145110a1b0,2,3,5,2023-06-15T09:49:19Z
6037fae7e8d8bd145110a1b0,2,4,5,2023-06-15T09:49:19Z
6037fae7e8d8bd145110a1b0,2,5,5,2023-06-15T09:49:19Z
6037fae7e8d8bd145110a1b0,3,1,false,2023-06-15T09:49:19Z
6037fae7e8d8bd145110a1b0,3,2,5,2023-06-15T09:49:19Z
6037fae7e8d8bd145110a1b0,3,3,5,2023-06-15T09:49:19Z
6037fae7e8d8bd145110a1b0,3,4,5,2023-06-15T09:49:19Z
6037fae7e8d8bd145110a1b0,3,5,5,2023-06-15T09:49:19Z
6037fae7e8d8bd145110a1b0,4,1,true,2023-06-15T09:49:19Z
6037fae7e8d8bd145110a1b0,4,2,5,2023-06-15T09:49:19Z
6037fae7e8d8bd145110a1b0,4,3,1,2023-06-15T09:49:19Z
6037fae7e8d8bd145110a1b0,4,4,1,2023-06-15T09:49:19Z
6037fae7e8d8bd145110a1b0,4,5,1,2023-06-15T09:49:19Z
6037fae7e8d8bd145110a1b0,5,1,true,2023-06-15T09:49:19Z
6037fae7e8d8bd145110a1b0,5,2,2,2023-06-15T09:49:20Z
6037fae7e8d8bd145110a1b0,5,3,3,2023-06-15T09:49:20Z
6037fae7e8d8bd145110a1b0,5,4,3,2023-06-15T09:49:20Z
6037fae7e8d8bd145110a1b0,5,5,3,2023-06-15T09:49:20Z
6170156ad4205a936a1a4773,0,1,false,2023-06-15T09:49:43Z
6170156ad4205a936a1a4773,0,2,5,2023-06-15T09:49:51Z
6170156ad4205a936a1a4773,0,3,4,2023-06-15T09:49:51Z
6170156ad4205a936a1a4773,0,4,5,2023-06-15T09:49:51Z
6170156ad4205a936a1a4773,0,5,5,2023-06-15T09:49:52Z
6170156ad4205a936a1a4773,1,1,true,2023-06-15T09:49:52Z
6170156ad4205a936a1a4773,1,2,4,2023-06-15T09:49:52Z
6170156ad4205a936a1a4773,1,3,4,2023-06-15T09:49:52Z
6170156ad4205a936a1a4773,1,4,3,2023-06-15T09:49:52Z
6170156ad4205a936a1a4773,1,5,4,2023-06-15T09:49:52Z
6170156ad4205a936a1a4773,2,1,false,2023-06-15T09:49:52Z
6170156ad4205a936a1a4773,2,2,5,2023-06-15T09:49:52Z
6170156ad4205a936a1a4773,2,3,5,2023-06-15T09:49:52Z
6170156ad4205a936a1a4773,2,4,5,2023-06-15T09:49:52Z
6170156ad4205a936a1a4773,2,5,5,2023-06-15T09:49:52Z
6170156ad4205a936a1a4773,3,1,true,2023-06-15T09:49:52Z
6170156ad4205a936a1a4773,3,2,5,2023-06-15T09:49:52Z
6170156ad4205a936a1a4773,3,3,4,2023-06-15T09:49:52Z
6170156ad4205a936a1a4773,3,4,4,2023-06-15T09:49:52Z
